e2,rel,n
/m/0ct9_,/influence/influence_node/influenced_by,1
/m/0ctb4g,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0ctb4g,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0ctb4g,/film/actor/film./film/performance/film,1
/m/0ctb4g,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0ctt4z,/sports/sports_team/roster./basketball/basketball_roster_position/position,0
/m/0cttx,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0ctw_b,/base/biblioness/bibs_location/country,1
/m/0ctw_b,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,0
/m/0ctw_b,/film/film/country,0
/m/0ctw_b,/film/film/featured_film_locations,0
/m/0ctw_b,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0ctw_b,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,1
/m/0ctw_b,/language/human_language/countries_spoken_in,0
/m/0ctw_b,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0ctw_b,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/0ctw_b,/military/military_conflict/combatants./military/military_combatant_group/combatants,1
/m/0ctw_b,/olympics/olympic_games/participating_countries,0
/m/0ctw_b,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0ctw_b,/people/ethnicity/geographic_distribution,1
/m/0ctw_b,/people/person/nationality,0
/m/0ctw_b,/user/ktrueman/default_domain/international_organization/member_states,0
/m/0ctwqs,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0ctzf1,/media_common/netflix_genre/titles,0
/m/0cv0r,/location/location/adjoin_s./location/adjoining_relationship/adjoins,1
/m/0cv1h,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0cv3w,/film/film/featured_film_locations,0
/m/0cv3w,/music/artist/origin,1
/m/0cv3w,/organization/organization/headquarters./location/mailing_address/citytown,1
/m/0cv3w,/people/deceased_person/place_of_death,0
/m/0cv3w,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0cv3w,/people/person/place_of_birth,0
/m/0cv3w,/people/person/places_lived./people/place_lived/location,0
/m/0cv3w,/people/person/spouse_s./people/marriage/location_of_ceremony,0
/m/0cv5l,/base/aareas/schema/administrative_area/administrative_parent,0
/m/0cv5l,/base/biblioness/bibs_location/state,1
/m/0cv9fc,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0cv9fc,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cv9fc,/film/film/produced_by,0
/m/0cv_2,/business/job_title/people_with_this_title./business/employment_tenure/company,0
/m/0cvkv5,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0cvw9,/film/film/featured_film_locations,1
/m/0cvw9,/location/country/capital,1
/m/0cvw9,/people/deceased_person/place_of_death,1
/m/0cvw9,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0cvw9,/people/person/place_of_birth,1
/m/0cvw9,/people/person/places_lived./people/place_lived/location,1
/m/0cw3yd,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0cw3yd,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0cw4l,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0cw4l,/people/person/places_lived./people/place_lived/location,1
/m/0cw51,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,1
/m/0cw67g,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0cw67g,/film/film/other_crew./film/film_crew_gig/crewmember,0
/m/0cwfgz,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0cwfgz,/award/award_winning_work/awards_won./award/award_honor/honored_for,0
/m/0cwfgz,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0cwrr,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0cwrr,/tv/tv_network/programs./tv/tv_network_duration/program,1
/m/0cwtm,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cwtm,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/0cwtm,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/0cwtm,/people/person/spouse_s./people/marriage/spouse,0
/m/0cwx_,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/0cwy47,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cwy47,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0cwy47,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cwy47,/film/actor/film./film/performance/film,0
/m/0cwy47,/film/film_set_designer/film_sets_designed,0
/m/0cxbth,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0cy07,/location/location/contains,1
/m/0cy41,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0cy8v,/location/location/contains,1
/m/0cy8v,/people/person/places_lived./people/place_lived/location,1
/m/0cy__l,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cy__l,/film/actor/film./film/performance/film,0
/m/0cy__l,/film/director/film,0
/m/0cycc,/medicine/symptom/symptom_of,0
/m/0cyhq,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cyhq,/music/genre/artists,0
/m/0cyhq,/people/cause_of_death/people,1
/m/0cymln,/education/educational_institution/students_graduates./education/education/student,0
/m/0cymln,/people/ethnicity/people,0
/m/0cymln,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,0
/m/0cymp,/location/country/second_level_divisions,1
/m/0cymp,/location/hud_county_place/county,0
/m/0cymp,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0cymp,/people/person/places_lived./people/place_lived/location,1
/m/0cyn3,/location/country/second_level_divisions,1
/m/0cz_ym,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cz_ym,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cz_ym,/film/actor/film./film/performance/film,0
/m/0czhv7,/music/genre/artists,0
/m/0czkbt,/music/genre/artists,1
/m/0czp_,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0czp_,/award/award_winning_work/awards_won./award/award_honor/award,1
/m/0czr9_,/government/legislative_session/members./government/government_position_held/district_represented,0
/m/0czyxs,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0czyxs,/film/actor/film./film/performance/film,1
/m/0d02km,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/0d04z6,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0d04z6,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0d04z6,/people/person/place_of_birth,1
/m/0d04z6,/people/person/places_lived./people/place_lived/location,0
/m/0d04z6,/time/event/locations,1
/m/0d05fv,/award/award_category/winners./award/award_honor/award_winner,1
/m/0d05fv,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/0d05fv,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/0d05fv,/people/ethnicity/people,1
/m/0d05q4,/base/locations/continents/countries_within,0
/m/0d05q4,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0d05q4,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,0
/m/0d05q4,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,0
/m/0d05q4,/language/human_language/countries_spoken_in,0
/m/0d05q4,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0d05q4,/location/location/contains,0
/m/0d05q4,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/0d05q4,/military/military_conflict/combatants./military/military_combatant_group/combatants,0
/m/0d05q4,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0d05q4,/people/person/nationality,0
/m/0d05q4,/people/person/places_lived./people/place_lived/location,0
/m/0d05q4,/time/event/locations,0
/m/0d05w3,/base/aareas/schema/administrative_area/administrative_parent,0
/m/0d05w3,/base/biblioness/bibs_location/country,0
/m/0d05w3,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,1
/m/0d05w3,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0d05w3,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,1
/m/0d05w3,/language/human_language/countries_spoken_in,0
/m/0d05w3,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,1
/m/0d05w3,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,1
/m/0d05w3,/olympics/olympic_games/participating_countries,0
/m/0d05w3,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0d05w3,/people/person/nationality,0
/m/0d05w3,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,1
/m/0d05w3,/user/ktrueman/default_domain/international_organization/member_states,1
/m/0d060g,/base/biblioness/bibs_location/country,0
/m/0d060g,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,1
/m/0d060g,/film/film/country,0
/m/0d060g,/film/film/featured_film_locations,1
/m/0d060g,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0d060g,/film/film/runtime./film/film_cut/film_release_region,1
/m/0d060g,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,1
/m/0d060g,/language/human_language/countries_spoken_in,0
/m/0d060g,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/0d060g,/military/military_conflict/combatants./military/military_combatant_group/combatants,1
/m/0d060g,/olympics/olympic_games/participating_countries,0
/m/0d060g,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0d060g,/people/ethnicity/geographic_distribution,1
/m/0d060g,/people/person/nationality,0
/m/0d060g,/people/person/places_lived./people/place_lived/location,0
/m/0d060g,/tv/tv_program/country_of_origin,1
/m/0d060g,/user/ktrueman/default_domain/international_organization/member_states,0
/m/0d06m5,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/0d06m5,/film/film/personal_appearances./film/personal_film_appearance/person,1
/m/0d06m5,/people/ethnicity/people,1
/m/0d075m,/organization/organization_founder/organizations_founded,1
/m/0d0bsj,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0d0kn,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0d0kn,/location/administrative_division/country,0
/m/0d0kn,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0d0kn,/location/location/contains,1
/m/0d0kn,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0d0l91,/education/field_of_study/students_majoring./education/education/student,1
/m/0d0vj4,/people/ethnicity/people,1
/m/0d0vqn,/film/film/country,0
/m/0d0vqn,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0d0vqn,/film/film/runtime./film/film_cut/film_release_region,1
/m/0d0vqn,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,0
/m/0d0vqn,/location/location/contains,1
/m/0d0vqn,/military/military_conflict/combatants./military/military_combatant_group/combatants,0
/m/0d0vqn,/olympics/olympic_games/participating_countries,0
/m/0d0vqn,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0d0vqn,/people/person/nationality,0
/m/0d0vqn,/user/ktrueman/default_domain/international_organization/member_states,0
/m/0d0x8,/base/biblioness/bibs_location/state,1
/m/0d0x8,/film/film/release_date_s./film/film_regional_release_date/film_release_region,1
/m/0d0x8,/government/legislative_session/members./government/government_position_held/district_represented,0
/m/0d0x8,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,1
/m/0d0x8,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0d0x8,/music/artist/origin,1
/m/0d0x8,/organization/organization/headquarters./location/mailing_address/state_province_region,0
/m/0d0x8,/people/person/places_lived./people/place_lived/location,0
/m/0d0xs5,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0d0xs5,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0d0xs5,/film/film/executive_produced_by,1
/m/0d193h,/music/genre/artists,1
/m/0d193h,/music/group_member/membership./music/group_membership/group,1
/m/0d193h,/music/performance_role/regular_performances./music/group_membership/group,1
/m/0d19y2,/medicine/disease/risk_factors,1
/m/0d19y2,/medicine/symptom/symptom_of,0
/m/0d1mp3,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0d1pc,/people/person/profession,0
/m/0d1qmz,/film/actor/film./film/performance/film,1
/m/0d1qmz,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0d1qn,/location/location/contains,1
/m/0d1qn,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0d1t3,/olympics/olympic_games/sports,0
/m/0d1t3,/user/jg/default_domain/olympic_games/sports,0
/m/0d1tm,/olympics/olympic_games/sports,0
/m/0d1tm,/user/jg/default_domain/olympic_games/sports,0
/m/0d1xh,/location/location/contains,0
/m/0d1xx,/location/location/contains,0
/m/0d1y7,/location/country/second_level_divisions,1
/m/0d1y7,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0d22f,/location/hud_county_place/county,0
/m/0d22f,/location/location/adjoin_s./location/adjoining_relationship/adjoins,1
/m/0d234,/organization/organization/headquarters./location/mailing_address/citytown,1
/m/0d234,/time/event/locations,1
/m/0d23k,/base/aareas/schema/administrative_area/capital,0
/m/0d23k,/film/film/featured_film_locations,0
/m/0d23k,/location/hud_county_place/place,0
/m/0d23k,/location/location/contains,0
/m/0d23k,/location/us_county/county_seat,0
